count|employer_name|employer_address1|employer_city|employer_state
1|IBASE CONSULTING OF FAIRFIELD COUNTY LLC|1 POST ROAD|FAIRFIELD|CT
1|INFOHUB LLC|57 AUSTIN CIR|SOUTH WINDSOR|CT
1|INFOMET INC|615 WEST JOHNSON AVENUE|CHESHIRE|CT
1|INFOWAVE SYSTEMS INC|10 WATERCHASE DRIVE|ROCKY HILL|CT
1|INNOVATIVE LOGIC SOLUTIONS INC|543 N MAIN ST|MANCHESTER|CT
1|INNOVATIVE LOGIC SOLUTIONS INC|543 N MAIN STREET|MANCHESTER|CT
1|INSOURCE TECH LLC|1 MARION ROAD|WESTPORT|CT
1|INSOURCE TECH LLC|1 MARION RD|WESTPORT|CT
1|ISOFT LLC|69 STRATFORD XING|AVON|CT
1|ISOFT LLC|7 MCKEE PLACE|CHESHIRE|CT
1|ITECH SOLUTIONS INC|20 STANFORD DRIVE|FARMINGTON|CT
1|KEYSERIES LLC|110 WASHINGTON AVENUE|NORTH HAVEN|CT
1|KOYETECH LLC|28 MAIN STREET|FARMINGTON|CT
1|LAASIM TECHNOLOGIES LLC|821 STILLWATER ROAD|STAMFORD|CT
1|LAASIM TECHNOLOGIES LLC|28 7TH STREET|STAMFORD|CT
1|MEDWINSURE LLC|984 SOUTHFORD ROAD|MIDDLEBURY|CT
1|MICROTECH SYSTEMS LLC|1 BLOSSOM ROAD, FARMINGTON, CT|FARMINGTON|CT
1|MICROTECH SYSTEMS LLC|1789 NEW BRITAIN AVE|FARMINGTON|CT
1|NAVA SOFTWARE SOLUTIONS LLC|35 COLD SPRING ROAD|ROCKY HILL|CT
1|NAVA SOFTWARE SOLUTIONS LLC|35 COLD SPRING ROAD, SUITE 125|ROCKY HILL|CT
1|NEW AVENUE CONSULTING LTD|10 FIELDSTONE DRIVE C/O REED CPA|EASTON|CT
1|NORTH AMERICA RAPID RESULTS TECHNOLOGIES INC|705 NORTH MOUNTAIN ROAD|NEWINGTON|CT
1|NUTECH INFORMATION SYSTEMS INC|1177 SUMMER STREET, SUITE 202|STAMFORD|CT
1|NUTECH INFORMATION SYSTEMS INC|2 ENTERPRISE DRIVE|SHELTON|CT
1|OMNIMARKETS LLC|22 FOXS LANE|GREENWICH|CT
1|ON-LINE SYSTEMS INC|790 FARMINGTON AVENUE|FARMINGTON|CT
1|PARTNERS SOFT INC|515 CENTERPOINT DRIVE|MIDDLETOWN|CT
1|PARTNERS SOFT INC|515 CENTERPOINT DR.|MIDDLETOWN|CT
1|PRISTINE RESOURCE LLC|175 CAPITAL BOULEVARD|ROCKY HILL|CT
1|PROJECT FARMA LLC|710 BRIDGEPORT AVENUE|SHELTON|CT
1|QUEST GLOBAL SERVICES- N.A. INC|175 ADDISON ROAD SUITE 6F|WINDSOR|CT
1|QUEST GLOBAL SERVICES- N.A. INC|175 ADDISON ROAD ENTRANCE A|WINDSOR|CT
1|RAPIDO TECHNOLOGIES LLC|1525 KINGS HWY EAST|FAIRFIELD|CT
1|RMS IT SOLUTIONS INC|39 BUCKLAND ST|MANCHESTER|CT
1|RS DATA ARCHITECT SOLUTIONS LLC|63 CHELSEA PL|RIDGEFIELD|CT
1|SAGARSOFT INC|200 GLASTONBURY BOULEVARD|GLASTONBURY|CT
1|SAXE DOERNBERGER AND VITA P.C.|35 NUTMEG DRIVE|TRUMBULL|CT
1|SCOPUS IT INC|8 WRIGHT ST.|WESTPORT|CT
1|SDG CORPORATION|55 NORTH WATER STREET|NORWALK|CT
1|SEPALS CORPORATION|100 MILL PALIN ROAD|DANBURY|CT
1|SEPALS CORPORATION|100 MILL PLAIN ROAD|DANBURY|CT
1|SIGNINSOFT INC|1 WATERVIEW DR.|SHELTON|CT
1|SKY NET SYSTEMS INC|26 MAGELLAN LN|EASTON|CT
1|SOLSTICE SOLUTIONS INC|750 MAIN STREET|HARTFORD|CT
