count|employer_name|employer_address1|employer_address2|employer_city
130|Data Capital Inc|13800 Coppermine Road|Suite 143|Herndon
130|Ardent Tech Services Inc|13800 Coppermine Road|Suite 144|Herndon
130|Infogen Software Solutions Inc|13800 Coppermine Road|Suite 150|Herndon
130|Nunetz Tech LLC|13800 Coppermine Road|Suite 151|Herndon
130|Refyn Data LLC|13800 Coppermine Road|Suite 162|Herndon
130|Cool Minds LLC|13800 Coppermine Road|Suite 171|Herndon
130|P9 Cloud Solutions Inc|13800 Coppermine Road|Suite 177|Herndon
130|Rapid It Gain Inc|13800 Coppermine Road|Suite 182|Herndon
130|Techtonic Inc|13800 Coppermine Road|Suite 184|Herndon
130|EKIN Solutions Inc|13800 Coppermine Road|Suite 189|Herndon
130|LINKORAX INC|13800 Coppermine Road|Suite 209|Herndon
130|Tech2i Inc|13800 Coppermine Road|Suite 210|Herndon
130|Fasur Technologies LLC|13800 Coppermine Road|Suite 226|Herndon
130|Optimal Solutions Inc|13800 Coppermine Road|Suite 243|Herndon
130|Covalense Digital Solutions LLC|13800 Coppermine Road|Suite 245|Herndon
130|Accentuate IT Solutions LLC|13800 Coppermine Road|Suite 248|Herndon
130|Applixa Technologies LLC|13800 Coppermine Road|Suite 250|Herndon
130|Techouts Inc|13800 Coppermine Road|Suite 281|Herndon
130|Infogen Software Solutions Inc|13800 Coppermine Road|Suite 300|Herndon
130|Open Analytics LLC|13800 Coppermine Road|Suite 306|Herndon
130|Oran Inc|13800 Coppermine Road|Suite 307|Herndon
130|Oran Inc|13800 Coppermine Road|Suite 311|Herndon
130|Innovative Dynamic Solutions Global Inc|13800 Coppermine Road|Suite 327|Herndon
130|Rawkey Technologies LLC|13800 Coppermine Road|Suite 346|Herndon
130|RawKey Technologies LLC|13800 Coppermine Road|Suite 346|Herndon
130|Vivikta Inc|13800 Coppermine Road|Suite 352|Herndon
130|NexSolv Inc|13800 Coppermine Road|Suite 356|Herndon
130|Quantum Strides LLC|13800 Coppermine Road|Suite 380|Herndon
130|Matha Inc|13800 Coppermine Road|Suite 393|Herndon
130|INFO LABS INC|13800 Coppermine Road|Suite 394|Herndon
130|Quantum Strides LLC|13800 Coppermine Road|Suite 398|Herndon
130|LaRa InfoVision LLC|13800 Coppermine Road|Suite119|Herndon
130|Axelaar Inc|13800 Coppermine Road|Third Floor|Herndon
130|Axelaar Inc|13800 Coppermine Road|Third Flr|Herndon
130|Blue Verse Systems Corp|13800 Coppermine Road||Herndon
130|StrategicIT Solutions LLC|13800 Coppermine Road||Herndon
130|Optimistic World Corp|13800 Coppermine Road||Herndon
130|DATAPIER TECHNOLOGIES INC|13800 Coppermine Road||Herndon
130|Sage Metrix Inc|13800 Coppermine Road||Herndon
130|Urbane Systems LLC|13800 Coppermine Road||Herndon
130|INFOCOGNIZE INC|13800 Coppermine Road||Herndon
130|GERENT LLC|13800 Coppermine Road||Herndon
130|Gerent LLC|13800 Coppermine Road||Herndon
130|Deque Systems Inc|13800 Coppermine Road||Herndon
130|Datapier Technologies Inc|13800 Coppermine Road||Herndon
130|TIBAL CORPORATION|13800 Coppermine Road||Herndon
130|LARGETON INC|13800 Coppermine Road||Herndon
130|Gunina Innovative LLC|13800 Coppermine Road||Herndon
130|Deque Systems Inc|13800 Coppermine Road||Hernson
130|Suitebriar Inc|13800 Coppermine Road||Herndon
130|Universal Consulting Partners Inc|13800 Coppermine Road||Herndon
130|INFOCOGNIZE INC|13800 coppermine road||HERNDON
43|CAPITOL LAW PARTNERS PLLC|13873 PARK CENTER ROAD|SUITE 152|HERNDON
43|AM Infosystems Inc|13873 Park Center Road|150 F|Herndon
43|Blueridge Dynamic Solutions|13873 Park Center Road|150 I|Herndon
43|AIA SOLUTIONS INC|13873 Park Center Road|Office 166|Herndon
43|Shiv Software Experts LLC|13873 Park Center Road|STE 001|Herndon
43|Ancore Inc|13873 Park Center Road|STE 144|Herndon
43|Rish Systems LLC|13873 Park Center Road|STE 150N  F|Herndon
43|SLHT Services LLC|13873 Park Center Road|STE 55D|Herndon
43|Cliff Services Inc|13873 Park Center Road|Ste 155 33|Herndon
43|HawkB Inc|13873 Park Center Road|Ste 55B|Herndon
43|Shiv Software Experts LLC|13873 Park Center Road|Suite 001|Herndon
43|WTAnow LLC|13873 Park Center Road|Suite 105|Herndon
43|Sree Tech Systems|13873 Park Center Road|Suite 142|Herndon
43|Ancore Inc|13873 Park Center Road|Suite 144|Herndon
43|WTAnow LLC|13873 Park Center Road|Suite 150 A|Herndon
43|AM Infosystems Inc|13873 Park Center Road|Suite 150 F|Herndon
43|Rish Systems LLC|13873 Park Center Road|Suite 150 F|Herndon
43|Blueridge Dynamic Solutions LLC|13873 Park Center Road|Suite 150 I|Herndon
43|Blueridge Dynamic Solutions|13873 Park Center Road|Suite 150 I|Herndon
43|Ancore Inc|13873 Park Center Road|Suite 150N|Herndon
43|AM Infosystems Inc|13873 Park Center Road|Suite 150N|Herndon
43|Advik IT Solutions Inc|13873 Park Center Road|Suite 155 11|Herndon
43|Advik IT Solution Inc|13873 Park Center Road|Suite 155 11|Herndon
43|Technoyon Inc|13873 Park Center Road|Suite 155 37|Herndon
43|Xcelligen Systems Inc|13873 Park Center Road|Suite 155 37|Herndon
43|AIA SOLUTIONS INC|13873 Park Center Road|Suite 155 7|Herndon
43|AIA Solutions Inc|13873 Park Center Road|Suite 155 7|Herndon
43|Jasvik Solutions Inc|13873 Park Center Road|Suite 155/02|Herndon
43|Jasvik Solutions Inc|13873 Park Center Road|Suite 159|Herndon
43|Advik IT Solution Inc|13873 Park Center Road|Suite 170|Herndon
43|ADVIK IT SOLUTION INC|13873 Park Center Road|Suite 170|Herndon
43|AI Consultants Inc|13873 Park Center Road|Suite 171|Herndon
43|Jasvik Solutions Inc|13873 Park Center Road|Suite 185|Herndon
43|BN Associates Inc|13873 Park Center Road|Suite 187|Herndon
43|Technoyon Inc|13873 Park Center Road|Suite 195|Herndon
43|AttainX Inc|13873 Park Center Road|Suite 212N|Herndon
43|Techsur Solutions LLC|13873 Park Center Road|Suite 303|Herndon
43|Cloudorama Solutions|13873 Park Center Road|Suite 343|Herndon
43|Nclipse Solutions LLC|13873 Park Center Road|Suite 358|Herndon
43|Client Software Services LLC|13873 Park Center Road|Suite 375|Herndon
43|Cloud Fulcrum LLC|13873 Park Center Road|Suite 385N|Herndon
43|ekSource Technologies Inc|13873 Park Center Road|Suite 55 E|Herndon
43|Xcelligen Inc|13873 Park Center Road|Suite 55M|Herndon
39|INNOVATIVE BI SOLUTIONS INC|20130 LAKEVIEW CENTER PLAZA|400|ASHBURN
39|VIRTUS TECHNOLOGIES LLC|20130 LAKEVIEW CENTER PLAZA|STE 400|ASHBURN
39|DPR SOLUTIONS INC|20130 LAKEVIEW CENTER PLAZA|SUITE 140|ASHBURN
39|CONSULT AMERICA INC|20130 LAKEVIEW CENTER PLAZA|SUITE 400|ASHBURN
39|SAYAGYI GROUP INC|20130 LAKEVIEW CENTER PLAZA|SUITE 400|ASHBURN
39|SAPPHIRE SOFTWARE SOLUTIONS INC|20130 LAKEVIEW CENTER PLAZA|SUITE 400|ASHBURN
39|NEBULA LLC|20130 LAKEVIEW CENTER PLAZA|SUITE 400|Ashburn
39|ITAURA LLC|20130 LAKEVIEW CENTER PLAZA|SUITE 400|ASHBURN
39|PRIME S4 TECHNOLOGIES LLC|20130 LAKEVIEW CENTER PLAZA|SUITE 400|ASHBURN
39|INNOVATIVE BI SOLUTIONS INC|20130 LAKEVIEW CENTER PLAZA|SUITE 400|ASHBURN
39|S3 SOLUTIONS LLC|20130 LAKEVIEW CENTER PLAZA|SUITE 442|ASHBURN
39|VELOCE IT GROUP LLC|20130 LAKEVIEW CENTER PLAZA|SUITE 458|ASHBURN
39|AdvanceSoft Inc|20130 Lakeview Center Plaza|400|Ashburn
39|Vision IT USA Inc|20130 Lakeview Center Plaza|STE 400|Ashburn
39|Advancesoft Inc|20130 Lakeview Center Plaza|STE 400|Ashburn
39|DPR SOLUTIONS INC|20130 Lakeview Center Plaza|SUITE 140|ASHBURN
39|HITEK STAFFING LLC|20130 Lakeview Center Plaza|SUITE 400|Ashburn
39|AdvanceSoft Inc|20130 Lakeview Center Plaza|Ste 400|Ashburn
39|GRP Solutions Inc|20130 Lakeview Center Plaza|Ste 400|Ashburn
39|VivSoft Technologies LLC|20130 Lakeview Center Plaza|Ste 400|Ashburn
39|GRP Solutions Inc|20130 Lakeview Center Plaza|Ste 445|Ashburn
39|DPR SOLUTIONS INC|20130 Lakeview Center Plaza|Suite 140|ASHBURN
39|DPR Solutions Inc|20130 Lakeview Center Plaza|Suite 140|Ashburn
39|Prime S4 Technologies LLC|20130 Lakeview Center Plaza|Suite 400|Ashburn
39|ITSTAC LLC|20130 Lakeview Center Plaza|Suite 400|Ashburn
39|Consult America Inc|20130 Lakeview Center Plaza|Suite 400|Ashburn
39|Vision IT USA Inc|20130 Lakeview Center Plaza|Suite 400|Ashburn
39|AdvanceSoft Inc|20130 Lakeview Center Plaza|Suite 400|Ashburn
39|Optimum Systems Inc|20130 Lakeview Center Plaza|Suite 400|Ashburn
39|CONSULT AMERICA INC|20130 Lakeview Center Plaza|Suite 400|Ashburn
39|DATA AFFECT LLC|20130 Lakeview Center Plaza|Suite 400|Ashburn
39|Nexus IT Inc|20130 Lakeview Center Plaza|Suite 400|Ashburn
39|Advancesoft Inc|20130 Lakeview Center Plaza|Suite 400|Ashburn
39|GRP Solutions Inc|20130 Lakeview Center Plaza|Suite 400|Ashburn
39|Vision IT USA Inc|20130 Lakeview Center Plaza|Suite 422|Ashburn
39|Version IT Inc|20130 Lakeview Center Plaza|Suite 423|Ashburn
39|Ideasoft Group Inc|20130 Lakeview Center Plaza|Suite 470|Ashburn
39|Abdev Solutions Inc|20130 Lakeview center Plaza|Ste 452|Ashburn
39|Abdev Solutions Inc|20130 Lakeview center Plaza||Ashburn
34|NEXUS IT INC|44330 MERCURE CIRCLE|STE 147|STERLING
34|CENTIPROS INC|44330 MERCURE CIRCLE|STE 268|STERLING
34|HORIZON SYSTEMS INC|44330 MERCURE CIRCLE|SUITE 100 S|DULLES
34|NEXUS IT INC|44330 MERCURE CIRCLE|SUITE 147|STERLING
34|VINSYS INFORMATION TECHNOLOGY INC|44330 MERCURE CIRCLE|SUITE 201|DULLES
34|DIGIXFORM INC|44330 MERCURE CIRCLE|SUITE 250B|DULLES
34|DIGIXFORM INC|44330 MERCURE CIRCLE|SUITE 259|DULLES
34|Vinsys Information Technology Inc|44330 MERCURE CIRCLE|Suite 201|DULLES
34|Blueworks Technologies Inc|44330 Mercure Circle|258|Sterling
34|Vector Info Solutions Inc|44330 Mercure Circle|STE 100 V|Dulles
34|DBI Solutions Inc|44330 Mercure Circle|STE 114|Sterling
34|Nexus IT INC|44330 Mercure Circle|STE 147|Sterling
34|Solvency Inc|44330 Mercure Circle|Ste 127|Sterling
34|Solvency Inc|44330 Mercure Circle|Ste 144|Sterling
34|Techizee Inc|44330 Mercure Circle|Ste 269|Sterling
34|KnowIT Solutions LLC|44330 Mercure Circle|Ste 415|Sterling
34|Megan Soft VA|44330 Mercure Circle|Suite 100A|Dulles
34|Megan Soft VA Inc|44330 Mercure Circle|Suite 100A|Dulles
34|N-Algo Solutions LLC|44330 Mercure Circle|Suite 100B|Sterling
34|Artek Solutions Inc|44330 Mercure Circle|Suite 100N|Sterling
34|Megan Soft VA|44330 Mercure Circle|Suite 105|Dulles
34|N-Algo Solutions LLC|44330 Mercure Circle|Suite 106|Sterling
34|VR IT Resources LLC|44330 Mercure Circle|Suite 110|Sterling
34|Nexus IT Inc|44330 Mercure Circle|Suite 112|Sterling
34|Artek Solutions Inc|44330 Mercure Circle|Suite 113|Sterling
34|DBI Solutions Inc|44330 Mercure Circle|Suite 114|Sterling
34|VR IT Resources LLC|44330 Mercure Circle|Suite 145|Sterling
34|Nexus IT Inc|44330 Mercure Circle|Suite 147|Sterling
34|VALIANT TEK GROUP INC|44330 Mercure Circle|Suite 167|Sterling
34|Frontier IT Solutions Inc|44330 Mercure Circle|Suite 200|Sterling
34|Frontier IT Solutions Inc|44330 Mercure Circle|Suite 253|Sterling
34|iCUBE Solutions|44330 Mercure Circle|Suite 267|Dulles
34|Technology Hub Inc|44330 Mercure Circle|Unit 167|Sterling
34|Techizee Inc|44330 Mercure circle|STE 269|Sterling
27|CVENT INC|1765 GREENSBORO STATION PLACE|FLOOR 7TH|MCLEAN
27|MUTATIO INC|1765 GREENSBORO STATION PLACE|SUITE 900|MCLEAN
27|Cvent Inc|1765 Greensboro Station Place|7th Floor|United States Of America
27|Cvent Inc|1765 Greensboro Station Place|7th Floor|Mclean
27|Cvent Inc|1765 Greensboro Station Place|7th Floor|McLean(Tysons Corner)
27|Cvent Inc|1765 Greensboro Station Place|7th Floor|McLean (Tysons Corner)
27|CVENT Inc|1765 Greensboro Station Place|7th Floor|McLean
27|Cvent Inc|1765 Greensboro Station Place|7th Floor|McLean
27|Cvent Inc|1765 Greensboro Station Place|7th Floor|Tysons
27|CVENT INC|1765 Greensboro Station Place|Floor 7|McLean
27|CVENT Inc|1765 Greensboro Station Place|Floor 7|McLean
27|Cvent Inc|1765 Greensboro Station Place|Floor 7|McLean (Tysons Corner)
27|Cvent Inc|1765 Greensboro Station Place|Floor 7|McLean
27|Cvent. Inc|1765 Greensboro Station Place|Floor 7|McLean
27|Cvent Inc|1765 Greensboro Station Place|Floor 7|Mclean
27|Cvent Inc|1765 Greensboro Station Place|Floor 7th|Mclean
27|Cvent Inc|1765 Greensboro Station Place|Floor 7th|McLean
27|Cvent Inc|1765 Greensboro Station Place|Floor 7th|McLean (Tysons Corner)
27|ASR Tech Group Inc|1765 Greensboro Station Place|Floor 9|McLean
27|Axis Management Group LLC|1765 Greensboro Station Place|Flr. 9th Floor|McLean
27|CAPGEMINI GOVERNMENT SOLUTIONS LLC|1765 Greensboro Station Place|SUITE 300|McLean
27|Mutatio Inc|1765 Greensboro Station Place|Ste 900|McLean
27|Capgemini Government Solutions LLC|1765 Greensboro Station Place|Suite 300|McLean
27|Astre Consulting Services Inc|1765 Greensboro Station Place|Suite 900|McLean
27|Aptaria Inc|1765 Greensboro Station Place|Suite 900|Mclean
27|M.C. Dean Inc|1765 Greensboro Station Place||McLean
27|M.C. Dean Inc|1765 Greensboro Station Place||Tysons
23|Envirta Technologies LLC|44330 MERCURE CIR|STE 100T|Dulles
23|Virtuous Tech Inc|44330 MERCURE CIR|STE 239|STERLING
23|Elite IT Solutions Inc|44330 MERCURE CIR|STE 256|Sterling
23|ENVIRTA TECHNOLOGIES LLC|44330 MERCURE CIR|SUITE 100T|STERLING
23|ENVIRTA TECHNOLOGIES LLC|44330 MERCURE CIR|SUITE 131|STERLING
23|BIZARCH SOLUTIONS INC|44330 MERCURE CIR|SUITE 262|STERLING
23|VJ TECHNOSOFT INC|44330 Mercure Cir|STE 100P|Sterling
23|VJ TECHNOSOFT INC|44330 Mercure Cir|STE 103|Sterling
23|Envirta Technologies LLC|44330 Mercure Cir|STE 131|Sterling
23|Stratez Infotech Inc|44330 Mercure Cir|Suite 111|Dulles
23|Orbysol Inc|44330 Mercure Cir|Suite 125|Sterling
23|NAVISOFT|44330 Mercure Cir|Suite 131|Dulles
23|Stratez Infotech Inc|44330 Mercure Cir|Suite 145|Dulles
23|NEXZENPROS|44330 Mercure Cir|Suite 160|Sterling
23|NEXZENPROS LLC|44330 Mercure Cir|Suite 160|Sterling
23|Technology Hub Inc|44330 Mercure Cir|Suite 167|Sterling
23|Veloce IT Group LLC|44330 Mercure Cir|Suite 255|Sterling
23|Secure Networks USA Inc|44330 Mercure Cir|Suite 266|Sterling
23|Blueridge Infotech Corp|44330 Mercure Cir|Suite 270|Dulles
23|Blueridge Infotech Corp|44330 Mercure Cir|Suite270|Dulles
23|Technology Hub Inc|44330 Mercure cir|Suite 167|Sterling
23|NEXZENPROS|44330 mercure cir|Suite 160|Sterling
23|Technology Hub Inc|44330 mercure cir|Suite 167|Sterling
18|ANIKA SYSTEMS INC|161 FORT EVANS ROAD NE|STE 250|LEESBURG
18|RED CEDAR CONSULTANCY LLC|161 FORT EVANS ROAD NE|SUITE 200|LEESBURG
18|SOFTRAMS LLC|161 FORT EVANS ROAD NE|SUITE 205 & SUITE 215|LEESBURG
18|THARU TECHNOLOGIES LLC|161 FORT EVANS ROAD NE|SUITE 210|LEESBURG
18|KOLLABIO INC|161 FORT EVANS ROAD NE|SUITE 210|LEESBURG
18|ANIKA SYSTEMS INC|161 FORT EVANS ROAD NE|SUITE 250|LEESBURG
18|Anika Systems Inc|161 Fort Evans Road NE|STE 250|Leesburg
