count|employer_name|employer_address1|employer_address2|employer_city
2|Canyons Structural Inc|1245 E Brickyard Road|Suite 200|Salt Lake City
2|Norda Stelo USA, inc.|1245 E Brickyard Road|suite 30|Salt Lake city
2|Quotient Technology Inc|1260 East Stringham Avenue|Suite 600|Salt Lake City
2|Quotient Technology Inc|1260 East Stringham Avenue||Salt Lake City
2|Nexhealth Inc|12936 Frontrunner Blvd.|Suite 525|Draper
2|Nexhealth Inc|12936 Frontrunner Blvd.|Suite400|Draper
2|Ancestry.com Operations Inc|1300 West Traverse Parkway|2300|Lehi
2|Ancestry.com Operations Inc|1300 West Traverse Parkway||Lehi
2|Maschoff Brennan Gilmore Israelsen & Mauriel, LLP|1389 Center Drive|Suite 300|Park City
2|Maschoff Brennan|1389 Center Drive|Suite 300|Park City
2|Pattern Inc|1441 W. Innovation Way|Suite 500|Lehi
2|Pattern Inc|1441 W. Innovation Way||Lehi
2|NCA SF067 LLC|1883 W. Royal Hunte Drive|Suite 100A|Cedar City
2|NCA SF067 LLC|1883 W. Royal Hunte Drive|Suite 200A|Cedar City
2|Teleperformance USA Inc|1991 S. 4650 W.||Salt Lake City
2|TPUSA Inc|1991 S. 4650 W.||Salt Lake City
2|JS LATIN VERTICAL CONTROL & ACCOUNTING|2015 W Grove Pkwy||Pleasant Grove
2|JS Latin|2015 W Grove Pkwy||Pleasant Grove
2|ASSIST Inc|218 East 500 South||Salt Lake City
2|Assist Inc|218 East 500 South||Salt Lake City
2|Delhivery USA LLC|2200 S Main Street|600|Salt Lake City
2|PDQ.com Corporation|2200 S Main Street|Suite 200|South Salt Lake
2|Couldberg Tec Limited Company|222 South Main Street|5th Floor|Salt Lake City
2|Cloudberg Tec Limited Company|222 South Main Street|5th Floor|Salt Lake City
2|POWER Engineers Inc|249 North 1200 East||Lehi
2|SolutionStream LLC|249 North 1200 East||Lehi
2|REAVELEY ENGINEERS & ASSOC INC|250 E 200 S|SUITE 1000|Salt Lake City
2|Reaveley Engineers & Associates Inc|250 E 200 S|Suite 1000|SALT LAKE CITY
