count|employer_name|employer_address1|employer_city|employer_state
1|ALPHA SYNOPSYS INC|100 CHESTERFIELD BUSINESS PARKWAY, SUITE 200|CHESTERFIELD|MO
1|ALPHAINFOSYS INC|111 WEST PORT PLAZA DRIVE|ST. LOUISE|MO
1|AMDOCS INC|1390 TIMBERLAKE MANOR PARKWAY|CHESTERFIELD|MO
1|AMITECH SOLUTIONS INC|1 CITYPLACE DRIVE|ST. LOUIS|MO
1|APPLICATION ENGINEERING GROUP INC|12300 OLD TESSON ROAD|ST. LOUIS|MO
1|ARYAN IT AND FINANCIAL SOLUTIONS LLC|3930 SOUTH OLD HIGHWAY 94|ST. CHARLES|MO
1|ARYAN IT AND FINANCIAL SOLUTIONS LLC|3930 OLD HWY 94 S|ST CHARLES|MO
1|BLUERIBBON GLOBAL TECHNOLOGIES LLC|111 W PORT PLAZA DR|ST. LOUIS|MO
1|BLUSPIRE TECHNOLOGIES LLC|1941 BRIDGECREST XING|SAINT CHARLES|MO
1|BURNS & MCDONNELL ENGINEERING COMPANY INC|9400 WARD PARKWAY|KANSAS CITY|MO
1|CODENETWORKZ LLC|11730 WYANDOTTE ST|KANSAS CITY|MO
1|COLABERRY INC|508 N MAIN ST|PERRYVILLE|MO
1|COMFORTLIV LLC|505 CLARINGTON DR.|BALLWIN|MO
1|CROWDPLUM GLOBAL SERVICES LLC|100 CHESTERFIELD BUSINESS PARKWAY SUITE 200|CHESTERFIELD|MO
1|CUBE INFOSYS LLC|1663 WALDENS MEADOW CT.|ELLISVILLE|MO
1|DATASOFT GLOBAL LLC|128 ENCHANTED PARKWAY|MANCHESTER|MO
1|DATASOFT GLOBAL LLC|128 ENCHANTED PARKWAY,  206B|MANCHESTER|MO
1|DATASOFT GLOBAL LLC|1348 KIEFER BLUFFS DRIVE|BALLWIN|MO
1|DEVOIR SOFTWARE SOLUTIONS LLC|700 CROWN INDUSTRIAL COURT|CHESTERFIELD|MO
1|DIGITAL PLUS SOLUTIONS LLC|400 E RED BRIDGE ROAD, STE 312|KANSAS CITY|MO
1|ELECTRIC POWER SYSTEMS INTERNATIONAL INC|58 PROGRESS PARKWAY|MARYLAND HEIGHTS|MO
1|ENVISION LLC|6 CITYPLACE DRIVE|ST. LOUIS|MO
1|GEMINI CONSULTING & SERVICES LLC|14567 N OUTER FORTY ROAD|CHESTERFIELD|MO
1|GEMINI CONSULTING & SERVICES LLC|14567 N OUTER 40 ROAD|CHESTERFIELD|MO
1|GEMINI CONSULTING & SERVICES LLC|14567 N. OUTER FORTY ROAD|CHESTERFIELD|MO
1|GEMINISOFT SOLUTIONS INC|11500 OLIVE BOULEVARD|CREVE COEUR|MO
1|GEMINISOFT SOLUTIONS INC|11500 OLIVE BLVD|SAINT LOUIS|MO
1|GEMINISOFT SOLUTIONS INC|11500 OLIVE BLVD.|SAINT LOUIS|MO
1|GEMINISOFT SOLUTIONS INC|800 STONE BRIDGE SPRINGS DR.|WILDWOOD|MO
1|GERBERA TECHNOLOGIES INC|265 CLARKSON EXECUTIVE PARK|ELLISVILLE|MO
1|GLOBEX DIGITAL CORP|100 CHESTERFIELD BUSINESSPARKWAY 2ND FLOOR|CHESTERFIELD|MO
1|GLOBEX DIGITAL CORP|100 CHESTERFIELD BUSINESS PARKWAY 2ND FLOOR|CHESTERFIELD|MO
1|HCM SQUARE LLC|17627 LISA ROADG|WILDWOOD|MO
1|HCM SQUARE LLC|521 LANKIN DR|ST CHARLES|MO
1|HIGH QUARTILE LLC|117 CHESTERFIELD BUSINESS PARKWAY|CHESTERFIELD|MO
1|HIGH QUARTILE LLC|117 CHESTERFIELD BUSINESS PKWY|CHESTERFIELD|MO
1|HNTB CORPORATION|715 KIRK DRIVE|KANSAS CITY|MO
1|HPS SOFTWARE SOLUTIONS INC|11710 ADMINISTRATION DRIVE|ST. LOUIS|MO
1|I3GLOBALTECH INC|930,KEHRS MILL ROAD  325-17|BALLWIN|MO
1|INFORMATION RESOURCE GROUP INC|1617 SOUTHRIDGE DR.|JEFFERSON CITY|MO
1|INFORMATION RESOURCE GROUP INC|1617 SOUTHRIDGE DRIVE|JEFFERSON CITY|MO
1|INFORMATION TECHNOLOGY WAREHOUSE LLC|1515 N. WARSON ROAD|ST. LOUIS|MO
1|INSPIRIX TECHNOLOGIES LLC|1270 JUNGERMANN ROAD|ST. PETERS|MO
1|IT LOOKING GLASS LLC|100 TOWN CENTRE CT, PO BOX 225|FORISTELL|MO
1|IT LOOKING GLASS LLC|520 HUBER PARK CT  145|WELDON SPRING|MO
1|JUPITER CONSULTING SERVICES LLC|13545 BARRETT PARKWAY DRIVE|ST. LOUIS|MO
1|KEY CLOUD PARTNERS CORP|2 MONARCH TRACE CT,|CHESTERFIELD|MO
1|KEY CLOUD PARTNERS CORP|16924 LAKE MEADOW|CHESTERFIELD|MO
1|KI INFOSYSTEMS LLC|443 MAPLE RISE PATH|CHESTERFIELD|MO
1|KKEG SOLUTIONS LLC|427 DOVEDALE DR|OFALLON|MO
1|LABTEST LLC|9985 LIN FERRY DRIVE|ST. LOUIS|MO
1|MEMC LLC|501 PEARL DRIVE|ST. PETERS|MO
1|MINTSOFT TECHNOLOGIES INC|16024 MANCHESTER ROAD STE 233|ELLISVILLE|MO
1|MOGENE LC.|2252 WELSCH INDUSTRIAL COURT|ST. LOUIS|MO
1|MOKTAMA IT SOLUTIONS LLC|10314 BRIAR HOLLOW DR|SAINT LOUIS|MO
1|MOTIVE IT SERVICES LLC|113 KLAMBERG LN|ELLISVILLE|MO
1|MOTIVE IT SERVICES LLC|17269 WILD HORSE CREEK ROAD|CHESTERFIELD|MO
1|NEO SOFTWARE TECHNOLOGIES INC|227 E 27TH ST|KANSAS CITY|MO
