count|employer_name|employer_address1|employer_city|employer_state
1|RTECHNOSYSTEMS LLC|200 E 1 STREER|WICHITA|KS
1|SARA SOFTWARE SYSTEMS LLC|804 N. MEADOWBROOK DRIVE|OLATHE|KS
1|SARA SOFTWARE SYSTEMS LLC|804 N MEADOWBROOK DRIVE|OLATHE|KS
1|SISMOS SOLUTIONS INC|7810 W. 119TH ST.|OVERLAND PARK|KS
1|SISMOS SOLUTIONS INC|6740 W 121ST ST.|LEAWOOD|KS
1|SOFTWARE NINE LLC|FARM BUILDING 200 E 1ST STREET|WICHITA|KS
1|STAFFINGTREE INC|7201 W 129TH ST|OVERLAND PARK|KS
1|STAFFINGTREE INC|7201 W 129 ST|OVERLAND PARK|KS
1|SYNOPTICIT LLC|7500 COLLEGE BLVD|OVERLAND PARK|KS
1|TECHQUENCY LLC|11915 BIRCH ST|OVERLAND PARK|KS
1|TECHVORKS LLC|12230 W 135TH STREET|OVERLAND PARK|KS
1|TECHVORKS LLC|12230 W 135TH ST.|OVERLAND PARK|KS
1|TERRACON CONSULTANTS INC|10841 S RIDGEVIEW ROAD|OLATHE|KS
1|TERRACON CONSULTANTS INC|10841 S. RIDGEVIEW ROAD|OLATHE|KS
1|TETRA COMPUTING LLC|10875 BENSON DR CORP WOODS-11|OVERLAND PARK|KS
1|TRIOTEK IT INC|10800 FARLEY STREET,|OVER LAND PARK|KS
1|TRIOTEK IT INC|10800 FARLEY STREET|OVERLAND PARK|KS
1|TRIOTEK IT INC|75 CORPORATE WOODS,10800 FARLEY STREET|OVERLAND PARK|KS
1|TRIOTEK IT INC|10800 FARLEY STREET, SUITE 200,|OVERLAND PARK|KS
1|TRIOVIX|7200 WEST 132ND STREET|OVERLAND PARK|KS
1|VENSA TEK LLC|13200 METCALF AVENUE|OVERLAND PARK|KS
1|VENSA TEK LLC|13200 METCALF AVE|OVERLAND PARK|KS
1|VERACITY CONSULTING INC|8100 NEWTON STREET|OVERLAND PARK|KS
1|XAVEM CLOUD INC|6800 W 107TH|OVERLAND PARK|KS
(96 rows)
